YEAR,SAMPLE,SERIAL,CBSERIAL,HHWT,CLUSTER,STRATA,GQ,PERNUM,PERWT,NCHILD,NCHLT5,SEX,AGE,MARST,RACE,RACED,HISPAN,HISPAND,EDUC,EDUCD,EMPSTAT,EMPSTATD,INCWAGE,VETSTAT,VETSTATD,EDUCDC,HSDIP,COLDIP,WHITE,BLACK,HISPANIC,MARRIED,FEMALE,VET,HSDIP-EDUCDC,COLDIP-EDUCDC,AGESQ,INCWAGE_LOG
2022,202201,309026,2022000175999,14024.4,2022003090261,1170312,1,1,14024.4,2,1,1,39,1,8,826,3,300,8,81,1,10,98000,1,11,14.0,1,0,0,0,1,1,0,0,14.0,0.0,1521,11.49272275765271
2022,202201,309187,2022000178415,10639.2,2022003091871,990212,1,1,10639.2,1,0,1,47,1,6,640,0,0,8,81,1,10,100000,1,11,14.0,1,0,0,0,0,1,0,0,14.0,0.0,2209,11.512925464970229
2022,202201,309187,2022000178415,10639.2,2022003091871,990212,1,2,7737.6,1,0,2,42,1,6,640,0,0,8,81,1,10,20000,1,11,14.0,1,0,0,0,0,1,1,0,14.0,0.0,1764,9.903487552536127
2022,202201,309993,2022000192258,9994.4,2022003099931,570612,1,6,9833.2,0,0,2,22,6,1,100,0,0,8,81,1,10,9800,1,11,14.0,1,0,1,0,0,0,1,0,14.0,0.0,484,9.190137664658664
2022,202201,310638,2022000202902,55614.0,2022003106381,950412,1,1,55775.2,0,0,2,27,6,8,826,0,0,8,81,1,10,44000,1,11,14.0,1,0,0,0,0,0,1,0,14.0,0.0,729,10.691944912900398
2022,202201,312250,2022000228303,22890.4,2022003122501,990612,1,2,23374.0,0,0,1,52,1,1,100,0,0,8,81,1,10,135000,1,11,14.0,1,0,1,0,0,1,0,0,14.0,0.0,2704,11.813030057420567
2022,202201,312733,2022000236336,9510.8,2022003127331,111412,1,2,12896.0,0,0,2,25,1,1,100,0,0,8,81,1,10,3000,1,11,14.0,1,0,1,0,0,1,1,0,14.0,0.0,625,8.006367567650246
2022,202201,313217,2022000244395,14508.0,2022003132171,1270412,1,1,14508.0,0,0,2,46,1,8,826,2,200,8,81,1,10,19200,1,11,14.0,1,0,0,0,1,1,1,0,14.0,0.0,2116,9.862665558015873
2022,202201,315474,2022000281765,14991.6,2022003154741,990912,1,2,13863.2,0,0,2,65,1,1,100,0,0,8,81,1,10,20000,1,11,14.0,1,0,1,0,0,1,1,0,14.0,0.0,4225,9.903487552536127
2022,202201,317086,2022000308786,21117.2,2022003170861,860312,1,2,28048.8,1,0,1,54,1,2,200,0,0,8,81,1,10,75000,1,11,14.0,1,0,0,1,0,1,0,0,14.0,0.0,2916,11.225243392518447
2022,202201,317730,2022000318192,31595.2,2022003177301,279912,1,1,31595.2,0,0,1,31,3,1,100,0,0,8,81,1,10,46000,2,20,14.0,1,0,1,0,0,0,0,1,14.0,0.0,961,10.736396675471232
2022,202201,324178,2022000423679,39494.0,2022003241781,310512,1,2,34496.8,1,0,2,39,1,1,100,3,300,8,81,1,10,50000,1,11,14.0,1,0,1,0,1,1,1,0,14.0,0.0,1521,10.819778284410283
2022,202201,329982,2022000517328,5480.8,2022003299821,1090312,1,2,5642.0,0,0,2,50,1,1,100,0,0,8,81,1,10,32000,1,11,14.0,1,0,1,0,0,1,1,0,14.0,0.0,2500,10.373491181781864
2022,202201,330143,2022000519892,55775.2,2022003301431,310212,1,1,55775.2,0,0,2,60,1,2,200,0,0,8,81,1,10,16800,1,11,14.0,1,0,0,1,0,1,1,0,14.0,0.0,3600,9.72913416539135
2022,202201,330949,2022000532276,57226.0,2022003309491,310112,1,2,77859.6,2,0,2,33,4,1,100,0,0,8,81,1,10,33000,1,11,14.0,1,0,1,0,0,0,1,0,14.0,0.0,1089,10.404262840448617
2022,202201,333206,2022000567976,46909.2,2022003332061,111712,1,5,55775.2,0,0,1,42,1,1,100,0,0,8,81,1,10,99000,1,11,14.0,1,0,1,0,0,1,0,0,14.0,0.0,1764,11.502875129116727
2022,202201,333528,2022000573352,55775.2,2022003335281,571112,1,1,55775.2,2,0,1,52,1,2,200,0,0,8,81,1,10,40000,1,11,14.0,1,0,0,1,0,1,0,0,14.0,0.0,2704,10.596634733096073
2022,202201,333528,2022000573352,55775.2,2022003335281,571112,1,3,66898.0,0,0,2,20,6,2,200,0,0,8,81,1,10,21300,1,11,14.0,1,0,0,1,0,0,1,0,14.0,0.0,400,9.966462351697517
2022,202201,335624,2022000607460,9027.2,2022003356241,862212,1,4,11767.6,0,0,2,23,6,1,100,2,200,8,81,1,10,20000,1,11,14.0,1,0,1,0,1,0,1,0,14.0,0.0,529,9.903487552536127
2022,202201,335624,2022000607460,9027.2,2022003356241,862212,1,5,10155.6,0,0,1,22,2,1,100,2,200,8,81,1,10,15000,1,11,14.0,1,0,1,0,1,1,0,0,14.0,0.0,484,9.615805480084347
2022,202201,338203,2022000648577,10478.0,2022003382031,1270412,1,4,12412.4,0,0,2,41,4,1,100,0,0,8,81,1,10,8000,1,11,14.0,1,0,1,0,0,0,1,0,14.0,0.0,1681,8.987196820661973
2022,202201,339009,2022000662480,10961.6,2022003390091,570612,1,1,10961.6,2,0,2,50,1,1,100,0,0,8,81,1,10,65000,1,11,14.0,1,0,1,0,0,1,1,0,14.0,0.0,2500,11.082142548877775
2022,202201,339170,2022000665149,13218.4,2022003391701,111412,1,2,18054.4,0,0,2,28,6,1,100,0,0,8,81,1,10,20000,1,11,14.0,1,0,1,0,0,0,1,0,14.0,0.0,784,9.903487552536127
2022,202201,344006,2022000744039,27726.4,2022003440061,1050412,1,3,34658.0,0,0,2,51,4,1,100,0,0,8,81,1,10,65000,1,11,14.0,1,0,1,0,0,0,1,0,14.0,0.0,2601,11.082142548877775
2022,202201,344490,2022000752783,8866.0,2022003444901,1010312,1,1,9027.2,0,0,2,50,4,1,100,0,0,8,81,1,10,98000,1,11,14.0,1,0,1,0,0,0,1,0,14.0,0.0,2500,11.49272275765271
2022,202201,345296,2022000766622,10800.4,2022003452961,730112,1,1,10639.2,2,1,1,41,1,8,801,0,0,8,81,1,10,108000,1,11,14.0,1,0,0,0,0,1,0,0,14.0,0.0,1681,11.589886506106357
2022,202201,345940,2022000777213,11445.2,2022003459401,111112,1,3,12573.6,0,0,2,56,1,8,826,3,300,8,81,1,10,25000,1,11,14.0,1,0,0,0,1,1,1,0,14.0,0.0,3136,10.126631103850338
2022,202201,347552,2022000803764,6448.0,2022003475521,1270412,1,1,6448.0,2,1,1,40,1,1,100,0,0,8,81,1,10,130000,1,11,14.0,1,0,1,0,0,1,0,0,14.0,0.0,1600,11.77528972943772
2022,202201,348036,2022000811569,106230.8,2022003480361,861212,1,1,106230.8,0,0,1,33,4,2,200,0,0,8,81,1,10,25700,2,20,14.0,1,0,0,1,0,0,0,1,14.0,0.0,1089,10.154246270883311
2022,202201,349164,2022000830164,11284.0,2022003491641,991012,1,1,11122.8,3,0,2,40,4,1,100,0,0,8,81,1,10,50000,1,11,14.0,1,0,1,0,0,0,1,0,14.0,0.0,1600,10.819778284410283
2022,202201,349326,2022000833008,31111.6,2022003493261,990212,1,2,37720.8,0,0,2,23,6,8,826,3,300,8,81,1,10,60000,1,11,14.0,1,0,0,0,1,0,1,0,14.0,0.0,529,11.002099841204238
2022,202201,350132,2022000846169,7737.6,2022003501321,990712,1,1,7737.6,0,0,1,57,1,1,100,0,0,8,81,1,10,70000,1,11,14.0,1,0,1,0,0,1,0,0,14.0,0.0,3249,11.156250521031495
2022,202201,354806,2022000921970,11122.8,2022003548061,1130012,1,1,11122.8,1,0,1,36,1,1,100,0,0,8,81,1,10,60000,1,11,14.0,1,0,1,0,0,1,0,0,14.0,0.0,1296,11.002099841204238
2022,202201,354806,2022000921970,11122.8,2022003548061,1130012,1,2,10478.0,1,0,2,28,1,1,100,0,0,8,81,1,10,200,1,11,14.0,1,0,1,0,0,1,1,0,14.0,0.0,784,5.298317366548036
2022,202201,356741,2022000953280,10800.4,2022003567411,139812,1,1,10800.4,0,0,2,50,1,1,100,0,0,8,81,1,10,70000,1,11,14.0,1,0,1,0,0,1,1,0,14.0,0.0,2500,11.156250521031495
2022,202201,357708,2022000968620,4352.4,2022003577081,310712,1,3,5642.0,0,0,2,25,6,8,830,0,0,8,81,1,10,5900,1,11,14.0,1,0,0,0,0,0,1,0,14.0,0.0,625,8.68270762989381
2022,202201,357708,2022000968620,4352.4,2022003577081,310712,1,4,7092.8,0,0,2,22,6,8,830,0,0,8,81,1,10,2500,1,11,14.0,1,0,0,0,0,0,1,0,14.0,0.0,484,7.824046010856292
2022,202201,359159,2022000992396,9349.6,2022003591591,910212,1,1,9349.6,4,0,2,50,1,1,100,0,0,8,81,1,10,4000,1,11,14.0,1,0,1,0,0,1,1,0,14.0,0.0,2500,8.294049640102028
2022,202201,359804,2022001003066,39010.4,2022003598041,90112,1,2,42556.8,0,0,2,30,1,1,100,0,0,8,81,1,10,20400,1,11,14.0,1,0,1,0,0,1,1,0,14.0,0.0,900,9.923290179832307
2022,202201,362705,2022001049923,7092.8,2022003627051,1050312,1,1,7092.8,0,0,1,21,6,8,826,3,300,8,81,1,10,30000,1,11,14.0,1,0,0,0,1,0,0,0,14.0,0.0,441,10.308952660644293
2022,202201,366090,2022001105162,7092.8,2022003660901,710112,1,1,6931.6,0,0,2,55,6,1,100,0,0,8,81,1,10,44200,1,11,14.0,1,0,1,0,0,0,1,0,14.0,0.0,3025,10.696480068065789
2022,202201,366896,2022001118525,11928.8,2022003668961,1010112,1,3,19182.8,0,0,1,30,6,1,100,0,0,8,81,1,10,12000,1,11,14.0,1,0,1,0,0,0,0,0,14.0,0.0,900,9.392661928770137
2022,202201,369153,2022001154914,8543.6,2022003691531,950412,1,1,8382.4,2,1,2,43,4,1,100,0,0,8,81,1,10,36000,1,11,14.0,1,0,1,0,0,0,1,0,14.0,0.0,1849,10.491274217438248
2022,202201,370443,2022001176284,25792.0,2022003704431,1170212,1,1,25953.2,2,0,2,44,4,2,200,0,0,8,81,1,10,60000,1,11,14.0,1,0,0,1,0,0,1,0,14.0,0.0,1936,11.002099841204238
2022,202201,371894,2022001199839,36431.2,2022003718941,990612,1,3,50616.8,0,0,2,25,6,2,200,0,0,8,81,1,10,28000,1,11,14.0,1,0,0,1,0,0,1,0,14.0,0.0,625,10.239959789157341
2022,202201,372216,2022001205090,15797.6,2022003722161,860412,1,1,15797.6,0,0,2,25,6,8,826,4,423,8,81,1,10,3600,1,11,14.0,1,0,0,0,1,0,1,0,14.0,0.0,625,8.1886891244442
2022,202201,378180,2022001301340,8221.2,2022003781801,279912,1,3,5319.6,0,0,2,56,2,1,100,0,0,8,81,1,10,47200,1,11,14.0,1,0,1,0,0,1,1,0,14.0,0.0,3136,10.762149171573647
2022,202201,381243,2022001350917,7415.2,2022003812431,330212,1,1,7415.2,0,0,1,59,1,1,100,0,0,8,81,1,10,50000,1,11,14.0,1,0,1,0,0,1,0,0,14.0,0.0,3481,10.819778284410283
2022,202201,382049,2022001364122,15958.8,2022003820491,330212,1,2,17570.8,0,0,2,58,1,1,100,0,0,8,81,1,10,32000,1,11,14.0,1,0,1,0,0,1,1,0,14.0,0.0,3364,10.373491181781864
2022,202201,382533,2022001371748,5642.0,2022003825331,1270112,1,1,5480.8,0,0,1,35,6,1,100,0,0,8,81,1,10,62000,1,11,14.0,1,0,1,0,0,0,0,0,14.0,0.0,1225,11.03488966402723
2022,202201,384145,2022001397155,26759.2,2022003841451,1050212,1,1,26759.2,0,0,2,53,1,1,100,0,0,8,81,1,10,26000,1,11,14.0,1,0,1,0,0,1,1,0,14.0,0.0,2809,10.165851817003619
2022,202201,384467,2022001402694,11767.6,2022003844671,111712,1,1,11767.6,3,0,1,56,5,8,826,4,428,8,81,1,10,12000,1,11,14.0,1,0,0,0,1,0,0,0,14.0,0.0,3136,9.392661928770137
2022,202201,385112,2022001412971,22890.4,2022003851121,110112,1,1,22890.4,0,0,2,33,6,8,826,0,0,8,81,1,10,55000,1,11,14.0,1,0,0,0,0,0,1,0,14.0,0.0,1089,10.915088464214607
2022,202201,385112,2022001412971,22890.4,2022003851121,110112,1,2,20794.8,0,0,1,31,6,8,826,3,300,8,81,1,10,50000,2,20,14.0,1,0,0,0,1,0,0,1,14.0,0.0,961,10.819778284410283
2022,202201,398330,2022000168642,21600.8,2022003983301,270013,1,1,21600.8,1,1,2,23,1,1,100,0,0,8,81,1,10,75000,1,11,14.0,1,0,1,0,0,1,1,0,14.0,0.0,529,11.225243392518447
2022,202201,398975,2022000189395,20311.2,2022003989751,140813,1,1,20472.4,0,0,2,58,1,2,200,0,0,8,81,1,10,6800,1,11,14.0,1,0,0,1,0,1,1,0,14.0,0.0,3364,8.824677891164198
2022,202201,400104,2022000229127,9027.2,2022004001041,290013,1,2,17248.4,2,0,2,43,1,1,100,0,0,8,81,1,10,42000,1,11,14.0,1,0,1,0,0,1,1,0,14.0,0.0,1849,10.645424897265505
2022,202201,401393,2022000274465,11928.8,2022004013931,420013,1,1,11767.6,0,0,1,22,6,8,826,1,100,8,81,1,10,43000,1,11,14.0,1,0,0,0,1,0,0,0,14.0,0.0,484,10.668955394675699
2022,202201,401716,2022000285790,58999.2,2022004017161,320013,1,5,76570.0,2,0,2,48,4,1,100,0,0,8,81,1,10,15000,1,11,14.0,1,0,1,0,0,0,1,0,14.0,0.0,2304,9.615805480084347
2022,202201,404134,2022000368123,44168.8,2022004041341,260013,1,1,44168.8,2,0,1,41,1,1,100,0,0,8,81,1,10,69000,2,20,14.0,1,0,1,0,0,1,0,1,14.0,0.0,1681,11.141861783579396
2022,202201,404295,2022000373746,13379.6,2022004042951,150213,1,2,15314.0,0,0,1,33,6,2,200,0,0,8,81,1,10,13000,1,11,14.0,1,0,0,1,0,0,0,0,14.0,0.0,1089,9.472704636443673
2022,202201,405101,2022000401693,21762.0,2022004051011,250013,1,1,21762.0,2,1,2,34,1,1,100,0,0,8,81,1,10,75000,1,11,14.0,1,0,1,0,0,1,1,0,14.0,0.0,1156,11.225243392518447
2022,202201,405101,2022000401693,21762.0,2022004051011,250013,1,2,19988.8,2,1,1,36,1,1,100,0,0,8,81,1,10,40000,1,11,14.0,1,0,1,0,0,1,0,0,14.0,0.0,1296,10.596634733096073
2022,202201,408325,2022000512743,10800.4,2022004083251,130113,1,2,10316.8,3,0,1,47,1,1,100,0,0,8,81,1,10,112000,1,11,14.0,1,0,1,0,0,1,0,0,14.0,0.0,2209,11.626254150277232
2022,202201,409131,2022000540374,12251.2,2022004091311,130213,1,2,12412.4,0,0,2,58,1,1,100,0,0,8,81,1,10,50000,1,11,14.0,1,0,1,0,0,1,1,0,14.0,0.0,3364,10.819778284410283
2022,202201,411226,2022000612271,2095.6,2022004112261,450013,1,1,2095.6,0,0,1,59,1,1,100,0,0,8,81,1,12,20000,1,11,14.0,1,0,1,0,0,1,0,0,14.0,0.0,3481,9.903487552536127
2022,202201,413483,2022000690827,37559.6,2022004134831,440013,1,1,37398.4,3,3,2,33,1,1,100,0,0,8,81,1,10,22000,1,11,14.0,1,0,1,0,0,1,1,0,14.0,0.0,1089,9.998797732340453
2022,202201,414934,2022000742723,12896.0,2022004149341,150213,1,1,12896.0,0,0,1,39,6,1,100,0,0,8,81,1,10,10100,1,11,14.0,1,0,1,0,0,0,0,0,14.0,0.0,1521,9.22029070282935
2022,202201,416868,2022000809548,11606.4,2022004168681,60113,1,3,13218.4,0,0,1,25,6,1,100,0,0,8,81,1,10,25000,1,11,14.0,1,0,1,0,0,0,0,0,14.0,0.0,625,10.126631103850338
2022,202201,418158,2022000852221,12896.0,2022004181581,340013,1,1,12734.8,2,1,1,30,1,1,100,0,0,8,81,1,10,40000,1,11,14.0,1,0,1,0,0,1,0,0,14.0,0.0,900,10.596634733096073
2022,202201,422188,2022000989472,12734.8,2022004221881,220113,1,1,12734.8,1,0,2,45,4,1,100,0,0,8,81,1,10,20000,1,11,14.0,1,0,1,0,0,0,1,0,14.0,0.0,2025,9.903487552536127
2022,202201,422349,2022000994793,10961.6,2022004223491,40013,1,1,10961.6,1,0,2,63,4,1,100,0,0,8,81,1,10,76000,1,11,14.0,1,0,1,0,0,0,1,0,14.0,0.0,3969,11.238488619268468
2022,202201,424928,2022001083825,19988.8,2022004249281,400013,1,2,11767.6,1,0,2,52,1,1,100,0,0,8,81,1,10,18000,1,11,14.0,1,0,1,0,0,1,1,0,14.0,0.0,2704,9.798127036878302
2022,202201,430409,2022001269246,16442.4,2022004304091,60213,1,2,25630.8,0,0,2,22,6,2,200,0,0,8,81,1,10,20000,1,11,14.0,1,0,0,1,0,0,1,0,14.0,0.0,484,9.903487552536127
2022,202201,433311,2022001370249,15152.8,2022004333111,170013,1,2,9672.0,0,0,2,32,6,7,700,1,100,8,81,1,10,20000,1,11,14.0,1,0,0,0,1,0,1,0,14.0,0.0,1024,9.903487552536127
2022,202201,434923,2022001426139,9027.2,2022004349231,210013,1,2,6770.4,0,0,2,54,3,2,200,0,0,8,81,1,10,7200,1,11,14.0,1,0,0,1,0,0,1,0,14.0,0.0,2916,8.881836305004146
2022,202201,441048,2022001340576,10961.6,2022004410481,30715,1,1,10961.6,2,0,1,41,1,6,673,0,0,8,81,1,10,100000,1,11,14.0,1,0,0,0,0,1,0,0,14.0,0.0,1681,11.512925464970229
2022,202201,441210,2022001381279,6609.2,2022004412101,30215,1,1,6609.2,3,0,2,47,1,8,861,0,0,8,81,1,10,58000,1,11,14.0,1,0,0,0,0,1,1,0,14.0,0.0,2209,10.968198289528557
2022,202201,445078,2022000491990,19988.8,2022004450781,60016,1,1,19988.8,0,0,1,53,4,1,100,0,0,8,81,1,10,14000,1,11,14.0,1,0,1,0,0,0,0,0,14.0,0.0,2809,9.546812608597396
2022,202201,447335,2022000930223,22729.2,2022004473351,110016,1,2,20794.8,0,0,2,21,1,1,100,0,0,8,81,1,10,11000,1,11,14.0,1,0,1,0,0,1,1,0,14.0,0.0,441,9.305650551780507
2022,202201,447496,2022000960661,9188.4,2022004474961,100016,1,1,9349.6,1,0,2,45,4,1,100,0,0,8,81,1,10,50000,1,11,14.0,1,0,1,0,0,0,1,0,14.0,0.0,2025,10.819778284410283
2022,202201,455395,2022000010346,13057.2,2022004553951,310817,1,1,13057.2,0,0,1,48,1,8,801,0,0,8,81,1,10,600,1,11,14.0,1,0,0,0,0,1,0,0,14.0,0.0,2304,6.396929655216146
2022,202201,457652,2022000074481,3224.0,2022004576521,1150017,1,1,3385.2,3,0,2,40,1,1,100,0,0,8,81,1,10,60000,1,11,14.0,1,0,1,0,0,1,1,0,14.0,0.0,1600,11.002099841204238
2022,202201,460715,2022000159184,26436.8,2022004607151,311717,1,3,35947.6,0,0,1,23,6,2,200,0,0,8,81,1,10,30800,1,11,14.0,1,0,0,1,0,0,0,0,14.0,0.0,529,10.335269968961667
2022,202201,460876,2022000163443,41106.0,2022004608761,1190117,1,1,41106.0,1,0,2,40,4,1,100,0,0,8,81,1,10,37100,1,11,14.0,1,0,1,0,0,0,1,0,14.0,0.0,1600,10.521372248595526
2022,202201,462327,2022000204675,15314.0,2022004623271,1670017,1,1,15314.0,2,0,2,42,4,2,200,0,0,8,81,1,10,41000,1,11,14.0,1,0,0,1,0,0,1,0,14.0,0.0,1764,10.621327345686446
2022,202201,463778,2022000244853,42718.0,2022004637781,311517,1,2,41750.8,5,0,2,48,1,8,826,1,100,8,81,1,10,75000,1,11,14.0,1,0,0,0,1,1,1,0,14.0,0.0,2304,11.225243392518447
2022,202201,463778,2022000244853,42718.0,2022004637781,311517,1,3,39010.4,0,0,2,23,6,8,826,1,100,8,81,1,10,22000,1,11,14.0,1,0,0,0,1,0,1,0,14.0,0.0,529,9.998797732340453
2022,202201,464422,2022000263433,1450.8,2022004644221,1350017,1,2,1612.0,2,0,2,42,1,1,100,0,0,8,81,1,10,41000,1,11,14.0,1,0,1,0,0,1,1,0,14.0,0.0,1764,10.621327345686446
2022,202201,466196,2022000313296,1612.0,2022004661961,1790017,1,2,1612.0,0,0,2,27,1,1,100,0,0,8,81,1,10,1500,1,11,14.0,1,0,1,0,0,1,1,0,14.0,0.0,729,7.313220387090301
2022,202201,467002,2022000335982,15797.6,2022004670021,1990017,1,1,15636.4,2,1,2,28,4,1,100,0,0,8,81,1,10,30800,1,11,14.0,1,0,1,0,0,0,1,0,14.0,0.0,784,10.335269968961667
2022,202201,467485,2022000348982,12090.0,2022004674851,310317,1,2,10639.2,1,0,2,41,1,1,100,0,0,8,81,1,10,30000,1,11,14.0,1,0,1,0,0,1,1,0,14.0,0.0,1681,10.308952660644293
2022,202201,469420,2022000403012,64318.8,2022004694201,311517,1,1,64318.8,3,0,2,43,1,1,100,0,0,8,81,1,10,90000,1,11,14.0,1,0,1,0,0,1,1,0,14.0,0.0,1849,11.407564949312402
2022,202201,472482,2022000488973,8866.0,2022004724821,490017,1,3,12412.4,0,0,2,21,6,1,100,0,0,8,81,1,10,10000,1,11,14.0,1,0,1,0,0,0,1,0,14.0,0.0,441,9.210340371976184
2022,202201,476835,2022000608000,2095.6,2022004768351,290017,1,1,2095.6,2,0,1,43,1,1,100,0,0,8,81,1,10,50000,1,11,14.0,1,0,1,0,0,1,0,0,14.0,0.0,1849,10.819778284410283
2022,202201,477157,2022000617205,31917.6,2022004771571,970217,1,1,31917.6,1,0,1,48,1,1,100,0,0,8,81,1,10,46000,1,11,14.0,1,0,1,0,0,1,0,0,14.0,0.0,2304,10.736396675471232
2022,202201,477157,2022000617205,31917.6,2022004771571,970217,1,2,22729.2,1,0,2,45,1,1,100,0,0,8,81,1,10,50000,1,11,14.0,1,0,1,0,0,1,1,0,14.0,0.0,2025,10.819778284410283
2022,202201,478447,2022000655245,29660.8,2022004784471,311217,1,1,29499.6,3,0,2,39,1,8,826,1,100,8,81,1,10,48000,1,11,14.0,1,0,0,0,1,1,1,0,14.0,0.0,1521,10.778956289890028
2022,202201,479092,2022000672354,6286.8,2022004790921,316617,1,1,6286.8,2,0,2,40,4,1,100,0,0,8,81,1,10,100000,1,11,14.0,1,0,1,0,0,0,1,0,14.0,0.0,1600,11.512925464970229
2022,202201,479253,2022000677139,6770.4,2022004792531,290017,1,1,6609.2,0,0,2,44,1,1,100,0,0,8,81,1,10,43000,1,11,14.0,1,0,1,0,0,1,1,0,14.0,0.0,1936,10.668955394675699
2022,202201,479253,2022000677139,6770.4,2022004792531,290017,1,2,10639.2,0,0,1,45,1,1,100,0,0,8,81,1,10,150000,1,11,14.0,1,0,1,0,0,1,0,0,14.0,0.0,2025,11.918390573078392
2022,202201,483283,2022000790223,14508.0,2022004832831,1650017,1,1,14508.0,2,2,2,26,1,1,100,0,0,8,81,1,10,20000,1,11,14.0,1,0,1,0,0,1,1,0,14.0,0.0,676,9.903487552536127
2022,202201,483283,2022000790223,14508.0,2022004832831,1650017,1,2,21762.0,2,2,1,26,1,1,100,0,0,8,81,1,10,40900,1,11,14.0,1,0,1,0,0,1,0,0,14.0,0.0,676,10.618885342030893
2022,202201,485217,2022000843406,2095.6,2022004852171,910017,1,4,2901.6,1,0,2,27,1,1,100,0,0,8,81,1,10,15000,1,11,14.0,1,0,1,0,0,1,1,0,14.0,0.0,729,9.615805480084347
2022,202201,486023,2022000866720,6931.6,2022004860231,1170017,1,1,6931.6,1,0,2,42,4,1,100,0,0,8,81,1,10,60000,1,11,14.0,1,0,1,0,0,0,1,0,14.0,0.0,1764,11.002099841204238
2022,202201,487313,2022000901080,18215.6,2022004873131,1110217,1,1,18215.6,1,0,1,63,1,6,610,0,0,8,81,1,10,22000,1,11,14.0,1,0,0,0,0,1,0,0,14.0,0.0,3969,9.998797732340453
2022,202201,488764,2022000941503,31917.6,2022004887641,315617,1,3,33690.8,0,0,1,23,6,1,100,0,0,8,81,1,10,17300,1,11,14.0,1,0,1,0,0,0,0,0,14.0,0.0,529,9.75846178048587
2022,202201,489570,2022000964459,5158.4,2022004895701,1210017,1,1,5158.4,1,0,2,52,4,1,100,0,0,8,81,1,10,44000,1,11,14.0,1,0,1,0,0,0,1,0,14.0,0.0,2704,10.691944912900398
2022,202201,489570,2022000964459,5158.4,2022004895701,1210017,1,2,3707.6,0,0,1,32,6,1,100,0,0,8,81,1,10,35000,2,20,14.0,1,0,1,0,0,0,0,1,14.0,0.0,1024,10.46310334047155
2022,202201,491020,2022001005339,7737.6,2022004910201,1950017,1,2,10316.8,1,0,1,62,1,1,100,0,0,8,81,1,10,113000,1,11,14.0,1,0,1,0,0,1,0,0,14.0,0.0,3844,11.635143097694478
2022,202201,492149,2022001036169,24018.8,2022004921491,910017,1,1,24018.8,0,0,2,53,6,8,826,0,0,8,81,1,10,6700,1,11,14.0,1,0,0,0,0,0,1,0,14.0,0.0,2809,8.809862805379057
2022,202201,493600,2022001077345,25953.2,2022004936001,311417,1,2,26920.4,0,0,2,22,6,1,100,0,0,8,81,1,10,15000,1,11,14.0,1,0,1,0,0,0,1,0,14.0,0.0,484,9.615805480084347
2022,202201,493761,2022001082110,6609.2,2022004937611,1210017,1,1,6609.2,0,0,2,57,1,1,100,0,0,8,81,1,10,35000,1,11,14.0,1,0,1,0,0,1,1,0,14.0,0.0,3249,10.46310334047155
2022,202201,494244,2022001095660,14346.8,2022004942441,311417,1,2,11767.6,0,0,1,30,6,8,826,1,100,8,81,1,10,70000,1,11,14.0,1,0,0,0,1,0,0,0,14.0,0.0,900,11.156250521031495
2022,202201,497307,2022001181264,8382.4,2022004973071,190217,1,1,8382.4,1,0,1,50,1,1,100,0,0,8,81,1,10,75000,1,11,14.0,1,0,1,0,0,1,0,0,14.0,0.0,2500,11.225243392518447
2022,202201,497468,2022001185805,9994.4,2022004974681,930017,1,1,10155.6,0,0,2,53,1,1,100,0,0,8,81,1,10,95000,1,11,14.0,1,0,1,0,0,1,1,0,14.0,0.0,2809,11.461632170582678
2022,202201,497791,2022001195738,7092.8,2022004977911,430717,1,1,7254.0,2,2,1,31,1,1,100,1,100,8,81,1,10,139000,1,11,14.0,1,0,1,0,1,1,0,0,14.0,0.0,961,11.842229212112828
2022,202201,498597,2022001218652,30628.0,2022004985971,970117,1,2,19021.6,0,0,1,26,1,1,100,0,0,8,81,1,10,23000,1,11,14.0,1,0,1,0,0,1,0,0,14.0,0.0,676,10.043249494911286
2022,202201,500531,2022001271423,13218.4,2022005005311,1150017,1,1,13057.2,0,0,2,49,1,1,100,0,0,8,81,1,10,65000,1,11,14.0,1,0,1,0,0,1,1,0,14.0,0.0,2401,11.082142548877775
2022,202201,503594,2022001359014,17732.0,2022005035941,1970417,1,2,9188.4,2,1,2,29,1,6,610,0,0,8,81,1,10,81000,1,11,14.0,1,0,0,0,0,1,1,0,14.0,0.0,841,11.302204433654575
2022,202201,503755,2022001362841,2740.4,2022005037551,1990017,1,1,2740.4,2,0,1,45,4,1,100,0,0,8,81,1,10,90000,1,11,14.0,1,0,1,0,0,0,0,0,14.0,0.0,2025,11.407564949312402
2022,202201,504561,2022001386009,8060.0,2022005045611,1350017,1,1,8221.2,2,1,2,32,6,1,100,0,0,8,81,1,10,6200,1,11,14.0,1,0,1,0,0,0,1,0,14.0,0.0,1024,8.732304571033183
2022,202201,504722,2022001389986,4030.0,2022005047221,1170017,1,1,4030.0,5,2,2,30,1,1,100,0,0,8,81,1,10,1300,1,11,14.0,1,0,1,0,0,1,1,0,14.0,0.0,900,7.170119543449628
2022,202201,505528,2022001412535,9188.4,2022005055281,1350017,1,2,5480.8,0,0,2,49,1,1,100,0,0,8,81,1,10,52000,1,11,14.0,1,0,1,0,0,1,1,0,14.0,0.0,2401,10.858998997563564
2022,202201,508269,2022010082227,2095.6,2022005082691,100318,4,1,2095.6,0,0,1,42,4,1,100,0,0,8,81,1,10,30000,1,11,14.0,1,0,1,0,0,0,0,0,14.0,0.0,1764,10.308952660644293
